Wrong: Donald Trump says there's 'no system to vet' refugees		False		There is "no system to vet" refugees from the Middle East.
 		False		None
Fact-checking Hillary Clinton's claim that her email practices were 'allowed'		False		"It was allowed," referring to her email practices.
Donald Trump's false claim that Oakland, Ferguson are 'among the most dangerous in the world'		False		"There are places in America that are among the most dangerous in the world. You go to places like Oakland. Or Ferguson. The crime numbers are worse. Seriously."
Hillary Clinton wrong that no negative ads have hit Bernie Sanders		False		"Let me say that I don't think (Bernie Sanders has) had a single negative ad ever run against him." 
Donald Trump falsely claims Hillary Clinton 'wants to abolish the 2nd Amendment'		False		Says Hillary Clinton "wants to abolish the Second Amendment."
Joe Biden misstates daily deaths in United States from cancer		False		"In the United States alone we lose more than 3,000 people a day to cancer."
Donald Trump wrongly says noncitizens can vote when there is same-day voter registration		False		"You have to be a citizen to vote," but with same-day voter registration, "you have places where people just walk in and vote."
For the third time, Donald Trump, U.S. is not 'highest taxed nation in the world'		False		"We're the highest taxed nation in the world."
No, Donald Trump, ISIS is not 'making millions of dollars a week' selling Libyan oil		False		"ISIS is making millions of dollars a week selling Libyan oil."
Donald Trump did not warn the Iraq War would 'destabilize the Middle East' before it started		False		"I was totally against the war in Iraq, saying for many years that it would destabilize the Middle East."
Has Barack Obama had a 'no boots on the ground' message for Syria?		False		Says President Barack Obama never said, "No boots on the ground" in Syria.
Donald Trump praises Rex Ryan's imaginary AFC championships		False		Says professional football coach Rex Ryan "won championships in New York. The AFC, I think, twice."
Rubbish! Experts degrade claim that every bit of plastic ever created is still around		False		"Every bit of plastic that has ever been created still exists."
Donald Trump wrong about 1980 Ronald Reagan race against Jimmy Carter		False		"My numbers are better right now than Ronald Reagan's numbers were with Jimmy Carter."
John Kasich's super PAC slams Ted Cruz for TV ad Cruz's campaign didn't make		False		"Many just call him 'Lyin' Ted.' ... His TV ad about John Kasich? Lie! Stations had to pull it off the air."
Bernie Sanders has released few tax returns compared with past and present candidates		False		Says his campaign has released his past tax returns.
Donald Trump has no evidence that Ted Cruz was responsible for naked Melania ad		False		Says Ted Cruz distributed the ad showing a nude Melania Trump on a rug.
 		False		None
Donald Trump says Iran military will have nuclear weapons as soon as enrichment limits expire		False		"When those restrictions expire (in the Iran nuclear deal), Iran will have an industrial-size military nuclear capability ready to go."
Ted Cruz wrongly says Ukraine gave up nukes due to American security guarantees		False		"Ukraine voluntarily gave up its nuclear weapons because the United States of America" said it would "ensure (its) territorial integrity from Russia."
 		False		None
Mitch McConnell exaggerates 'tradition' of not confirming election year Supreme Court nominees		False		Says Senate Republicans are "following a longstanding tradition of not filling vacancies on the Supreme Court in the middle of a presidential election year."
 		False		None
Club for Growth claim ignores key points of Donald Trump's stand on healthcare coverage		False		Says Donald Trump promised "to take care of everybody (through government-run healthcare and) the government's going to pay for it."
No, Donald Trump, we are not giving Iran $150 billion for 'nothing'		False		Under the Iran nuclear deal, "we give them $150 billion, we get nothing."
Donald Trump wrongly links Ohio campaign event protester to ISIS		False		Says the man who rushed the stage at him in Dayton, Ohio, "had chatter about ISIS, or with ISIS" in his social media posts.
No, GDP growth was not zero, as Donald Trump said in Miami GOP debate		False		"GDP was zero essentially for the last two quarters."
Common Core is 'education through Washington, D.C.,' Trump says		False		Common Core is "education through Washington D.C."
Hillary Clinton wrongly says Bernie Sanders wants to delay the Clean Power Plan		False		"The Clean Power Plan is something that Sen. Sanders has said he would delay implementing."
Pro-Ted Cruz PAC wrongly says Donald Trump wants government-run health care		False		Says Donald Trump said the government is going to pay for everybody to have health care.
Bernie Sanders wrong to say, 'When you're white ... you don't know what it's like to be poor'		False		"When you're white ... you don't know what it's like to be poor."
Donald Trump resurrects debunked claim that wives of 9/11 hijackers fled the U.S. days before attack		False		The wives of the 9/11 hijackers "knew exactly what was happening" and went back to Saudi Arabia two days before the attacks to watch their husbands on television flying the planes.
Donald Trump falls for phony Gandhi quote: 'First they ignore you, then they laugh at you ... '		False		Says Mahatma Gandhi once said, "First they ignore you, then they laugh at you, then they fight you, then you win."
Ted Cruz wrongly says Harry Reid likes Donald Trump best in GOP field		False		Says "Harry Reid, when asked about the Republican field, said the Republican he likes the best is Donald Trump, and he said, because I can work with him. He'll cut deals."
Donald Trump wrong that New York Times can't be sued for a 'story that they know is false'		False		Says "the New York Times can write a story that they know is false" yet "they can't basically be sued."
