Says Romney wants to add $2 trillion to the defense budget that the military hasn’t asked for.		True		None
Romney says Obama promised to cut deficit in half		True		None
Says Obama promised to cut the deficit in half.		True		None
Mitt Romney says 47 percent of Americans pay no income tax		True		None
"Forty-seven percent of Americans pay no income tax."		True		None
Bill Clinton says Obama administration trying to boost work in welfare		True		None
The Obama administration is allowing state waivers from welfare work requirements "only if they had a credible plan to increase employment by 20 percent."		True		None
Barack Obama says U.S. has gained a half-million manufacturing jobs		True		None
"After a decade of decline, this country created over half a million manufacturing jobs in the last two and a half years."		True		None
UAW president Bob King says auto industry has gained 250,000 jobs since mid-2009		True		None
Under President Barack Obama’s leadership, "since June 2009, (the auto) industry has added a quarter of a million jobs."		True		None
Clinton says Ryan attacked Obama for Medicare cuts reflected in Ryan's own budget		True		None
Says U.S. Rep. Paul Ryan attacked the president for "the same amount of Medicare savings that (Ryan) had in his own budget."		True		None
Bill Clinton says Democratic presidents top Republican presidents in job creation		True		"Since 1961 … our private economy has produced 66 million private-sector jobs. So what's the jobs score? Republicans 24 million, Democrats 42 (million)."
Mitt Romney says Michelle Obama 'praised' Bain company Bright Horizons		True		None
At Bain Capital, "we helped start an early childhood learning company called Bright Horizons that First Lady Michelle Obama rightly praised."		True		None
In his first TV interview as president, Obama said we "should talk to Iran," Romney charges		True		None
In his first TV interview as president, Obama said we "should talk to Iran."		True		None
Reince Priebus says Mitt Romney 'gave away his father's inheritance'		True		None
Mitt Romney "gave away his father's inheritance."		True		None
Romney ad says Obama attacked McCain on Medicare in ‘08		True		None
"In 2008, candidate Barack Obama attacked John McCain for proposing cuts to Medicare."		True		None
Obama ad says class sizes 'don't matter' to Romney		True		None
"Mitt Romney says class sizes don’t matter."		True		None
Ryan's plan includes $700 billion in Medicare "cuts," says Stephanie Cutter		True		None
Says Paul Ryan's budget relies on the same $700 billion in savings from Medicare that Mitt Romney and other Republicans have been attacking Democrats about.		True		None
Obama says Romney would end wind power tax credits		True		None
Says Mitt Romney "wants to end tax credits for wind producers."		True		None
Barack Obama says Mitt Romney opposes contraception mandate and would cut Planned Parenthood funding		True		Says Mitt Romney opposes requiring employers to cover contraception and would eliminate funding for Planned Parenthood.
Mitt Romney says Barack Obama has not visited Israel as president		True		None
"As president, Barack Obama has never visited Israel."		True		None
Bernie Sanders says Walmart heirs own more wealth than bottom 40 percent of Americans		True		"Today the Walton family of Walmart own more wealth than the bottom 40 percent of America."
Did Barack Obama hold 100-plus fundraisers while his jobs council never met?		True		None
Over the last six months, President Barack Obama has golfed 10 times and held 106 fundraisers, but his jobs council has never met.		True		None
Obama ad says Romney stashed money in Cayman Islands		True		None
Says Mitt Romney had millions in the Cayman Islands, a tax haven.		True		None
Mitt Romney had millions in a Swiss bank account, Barack Obama campaign ad says		True		None
Says Mitt Romney "had millions in a Swiss bank account."		True		None
Democrats say Mitt Romney failed to disclose offshore company in Bermuda		True		None
Says Mitt Romney "has a corporation in Bermuda (but) failed to disclose that on seven different financial disclosures."		True		None
Sarah Palin says Barack Obama once said the individual mandate "wasn't a tax"		True		Obama "said (the individual mandate) wasn't a tax."
Mitt Romney said he would veto the DREAM Act, says David Plouffe		True		None
"Gov. Romney was very clear, he would veto the DREAM Act."		True		None
Barack Obama proposes major cuts to federal 'Armed Pilots Program'		True		None
Says Barack Obama is "trying to slash funding for the Armed Pilots Program designed to prevent terror attacks."		True		None
Barack Obama says Mitt Romney's tax plan gives millionaires an average tax cut of $250,000		True		Says Mitt Romney is proposing a "tax cut that gives an average of $250,000 to every millionaire in this country."
